Weapon,Weapon_ID,Skin,Case,Case_ID,Rarity,Min_Wear,Max_Wear,Wear,Wear_ID,StatTrak,Price
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,FT,2,1,0.81
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,WW,3,1,1.1
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,BS,4,1,0.8
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,FN,0,0,1.53
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,MW,1,0,0.89
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,FT,2,0,0.39
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,WW,3,0,0.41
AUG,24,Plague,Operation Riptide Case,403,1,0.0,0.76,BS,4,0,0.35
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,FN,0,1,1.63
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,MW,1,1,0.42
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,FT,2,1,0.12
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,WW,3,1,0.41
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,BS,4,1,0.12
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,FN,0,0,0.28
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,MW,1,0,0.12
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,FT,2,0,0.08
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,WW,3,0,0.08
AUG,24,Tom Cat,Prisma 2 Case,404,1,0.0,0.8,BS,4,0,0.07
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,FN,0,1,1.23
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,MW,1,1,0.65
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,FT,2,1,0.29
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,WW,3,1,0.36
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,BS,4,1,0.25
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,FN,0,0,0.35
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,MW,1,0,0.21
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,FT,2,0,0.14
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,WW,3,0,0.12
AUG,24,Amber Slipstream,Horizon Case,405,1,0.0,0.55,BS,4,0,0.14
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,FN,0,1,3.14
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,MW,1,1,0.36
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,FT,2,1,0.16
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,WW,3,1,0.12
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,BS,4,1,0.12
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,FN,0,0,0.35
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,MW,1,0,0.12
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,FT,2,0,0.08
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,WW,3,0,0.07
AUG,24,Triqua,Spectrum 2 Case,406,1,0.0,1.0,BS,4,0,0.07
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,FN,0,1,3.31
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,MW,1,1,1.03
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,FT,2,1,0.34
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,WW,3,1,1.68
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,BS,4,1,0.19
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,FN,0,0,0.81
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,MW,1,0,0.25
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,FT,2,0,0.09
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,WW,3,0,0.2
AUG,24,Ricochet,Revolver Case,407,1,0.0,0.8,BS,4,0,0.08
AUG,24,Wings,CS:GO Weapon Case,408,1,0.0,0.14,FN,0,1,21.76
AUG,24,Wings,CS:GO Weapon Case,408,1,0.0,0.14,MW,1,1,25.19
AUG,24,Wings,CS:GO Weapon Case,408,1,0.0,0.14,FN,0,0,22.02
AUG,24,Wings,CS:GO Weapon Case,408,1,0.0,0.14,MW,1,0,21.19
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,FN,0,1,73.42
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,MW,1,1,42.5
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,FT,2,1,18.89
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,WW,3,1,31.67
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,BS,4,1,18.33
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,FN,0,0,23.48
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,MW,1,0,15.37
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,FT,2,0,8.11
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,WW,3,0,9.29
AWP,25,Chromatic Aberration,Recoil Case,409,4,0.0,0.7,BS,4,0,6.22
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,FN,0,1,1782.5
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,MW,1,1,431.51
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,FT,2,1,210.0
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,WW,3,1,153.9
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,BS,4,1,107.03
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,FN,0,0,459.81
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,MW,1,0,163.66
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,FT,2,0,93.09
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,WW,3,0,60.0
AWP,25,Containment Breach,Shattered Web Case,410,4,0.0,1.0,BS,4,0,45.77
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,FN,0,1,440.77
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,MW,1,1,219.0
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,FT,2,1,107.92
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,WW,3,1,118.81
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,BS,4,1,80.39
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,FN,0,0,161.53
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,MW,1,0,91.83
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,FT,2,0,56.0
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,WW,3,0,50.0
AWP,25,Wildfire,CS20 Case,411,4,0.01,0.7,BS,4,0,33.97
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,FN,0,1,104.0
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,MW,1,1,72.49
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,FT,2,1,55.0
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,WW,3,1,52.63
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,BS,4,1,54.16
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,FN,0,0,37.06
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,MW,1,0,28.81
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,FT,2,0,23.47
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,WW,3,0,23.5
AWP,25,Neo-Noir,Danger Zone Case,74,4,0.0,0.5,BS,4,0,22.5
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,FN,0,1,1079.48
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,MW,1,1,765.74
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,FT,2,1,680.0
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,WW,3,1,479.62
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,FN,0,0,641.51
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,MW,1,0,502.69
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,FT,2,0,336.76
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,WW,3,0,278.0
AWP,25,Oni Taiji,Operation Hydra Case,412,4,0.0,0.5,BS,4,0,245.0
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,FN,0,1,415.05
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,MW,1,1,159.0
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,FT,2,1,80.75
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,WW,3,1,68.46
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,BS,4,1,67.56
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,FN,0,0,120.0
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,MW,1,0,60.0
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,FT,2,0,33.0
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,WW,3,0,23.37
AWP,25,Hyper Beast,Falchion Case,56,4,0.0,1.0,BS,4,0,20.97
AWP,25,Man-o'-war,Chroma Case,371,4,0.1,0.2,MW,1,1,84.0
AWP,25,Man-o'-war,Chroma Case,371,4,0.1,0.2,FT,2,1,87.36
AWP,25,Man-o'-war,Chroma Case,371,4,0.1,0.2,MW,1,0,37.6
AWP,25,Man-o'-war,Chroma Case,371,4,0.1,0.2,FT,2,0,35.55
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,FT,2,1,304.93
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,WW,3,1,228.34
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,BS,4,1,156.89
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,FT,2,0,154.99
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,WW,3,0,103.76
AWP,25,Asiimov,Operation Phoenix Weapon Case,116,4,0.18,1.0,BS,4,0,85.16
AWP,25,Lightning Strike,CS:GO Weapon Case,413,4,0.0,0.08,FN,0,1,1499.9
AWP,25,Lightning Strike,CS:GO Weapon Case,413,4,0.0,0.08,FN,0,0,691.31
AWP,25,Lightning Strike,CS:GO Weapon Case,413,4,0.0,0.08,MW,1,0,881.31
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,FN,0,1,55.97
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,MW,1,1,22.86
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,FT,2,1,11.57
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,WW,3,1,16.56
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,BS,4,1,11.38
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,FN,0,0,16.4
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,MW,1,0,8.2
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,FT,2,0,4.05
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,WW,3,0,4.96
AWP,25,Duality,Revolution Case,414,3,0.0,0.7,BS,4,0,3.48
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,FN,0,1,18.53
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,MW,1,1,7.66
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,FT,2,1,4.5
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,WW,3,1,7.24
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,BS,4,1,6.45
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,FN,0,0,6.93
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,MW,1,0,3.19
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,FT,2,0,1.54
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,WW,3,0,2.37
AWP,25,Mortis,Clutch Case,415,3,0.0,0.64,BS,4,0,1.5
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,FN,0,1,36.5
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,MW,1,1,24.1
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,FT,2,1,16.99
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,WW,3,1,20.82
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,BS,4,1,16.82
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,FN,0,0,13.8
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,MW,1,0,10.29
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,FT,2,0,8.1
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,WW,3,0,7.65
AWP,25,Fever Dream,Spectrum Case,416,3,0.0,0.55,BS,4,0,7.15
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,FN,0,1,87.87
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,MW,1,1,45.62
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,FT,2,1,24.99
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,WW,3,1,23.85
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,BS,4,1,22.49
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,FN,0,0,38.27
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,MW,1,0,21.66
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,FT,2,0,14.65
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,WW,3,0,13.92
AWP,25,Elite Build,Operation Wildfire Case,277,3,0.0,1.0,BS,4,0,12.39
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,FN,0,1,131.04
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,MW,1,1,39.33
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,FT,2,1,34.13
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,FN,0,0,45.82
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,MW,1,0,14.64
AWP,25,Corticera,eSports 2014 Summer Case,100,3,0.06,0.3,FT,2,0,13.22
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,MW,1,1,160.0
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,FT,2,1,80.1
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,WW,3,1,136.9
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,MW,1,0,66.38
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,FT,2,0,39.0
AWP,25,Redline,Winter Offensive Weapon Case,389,3,0.1,0.4,WW,3,0,57.21
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,FN,0,1,123.0
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,MW,1,1,102.0
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,FT,2,1,60.0
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,WW,3,1,122.47
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,FN,0,0,68.68
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,MW,1,0,42.22
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,FT,2,0,33.52
AWP,25,Electric Hive,eSports 2013 Winter Case,417,3,0.0,0.4,WW,3,0,43.82
AWP,25,Graphite,Operation Bravo Case,318,3,0.0,0.12,FN,0,1,489.34
AWP,25,Graphite,Operation Bravo Case,318,3,0.0,0.12,MW,1,1,438.07
AWP,25,Graphite,Operation Bravo Case,318,3,0.0,0.12,FN,0,0,180.0
AWP,25,Graphite,Operation Bravo Case,318,3,0.0,0.12,MW,1,0,188.92
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,FN,0,1,1152.13
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,MW,1,1,257.53
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,FT,2,1,219.16
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,FN,0,0,466.99
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,MW,1,0,106.0
AWP,25,BOOM,eSports 2013 Case,418,3,0.06,0.28,FT,2,0,92.83
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,FN,0,1,37.0
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,MW,1,1,9.79
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,FT,2,1,4.57
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,WW,3,1,4.51
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,BS,4,1,4.6
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,FN,0,0,8.25
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,MW,1,0,3.88
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,FT,2,0,2.66
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,WW,3,0,2.07
AWP,25,Exoskeleton,Operation Broken Fang Case,419,2,0.0,1.0,BS,4,0,1.84
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,FN,0,1,43.32
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,MW,1,1,15.38
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,FT,2,1,7.5
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,WW,3,1,5.43
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,BS,4,1,4.9
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,FN,0,0,13.0
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,MW,1,0,5.66
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,FT,2,0,2.41
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,WW,3,0,1.61
AWP,25,Atheris,Prisma Case,420,2,0.0,1.0,BS,4,0,1.54
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,FN,0,1,15.7
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,MW,1,1,7.61
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,FT,2,1,3.71
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,WW,3,1,5.14
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,BS,4,1,6.15
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,FN,0,0,4.29
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,MW,1,0,2.41
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,FT,2,0,1.3
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,WW,3,0,1.4
AWP,25,PAW,Horizon Case,421,2,0.0,0.5,BS,4,0,1.41
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,FN,0,1,6.99
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,MW,1,1,3.84
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,FT,2,1,3.22
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,WW,3,1,12.69
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,FN,0,0,2.07
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,MW,1,0,1.03
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,FT,2,0,0.86
AWP,25,Phobos,Gamma Case,422,2,0.0,0.4,WW,3,0,3.13
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,FN,0,1,7.4
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,MW,1,1,4.67
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,FT,2,1,3.68
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,WW,3,1,6.55
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,FN,0,0,2.7
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,MW,1,0,1.75
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,FT,2,0,1.32
AWP,25,Worm God,Chroma 2 Case,423,2,0.0,0.45,WW,3,0,1.49
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,FN,0,1,10.07
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,MW,1,1,1.55
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,FT,2,1,0.82
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,WW,3,1,1.41
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,BS,4,1,0.87
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,FN,0,0,1.9
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,MW,1,0,0.37
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,FT,2,0,0.14
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,WW,3,0,0.25
AWP,25,Capillary,Prisma 2 Case,68,1,0.05,0.7,BS,4,0,0.13
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,FN,0,1,81.05
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,MW,1,1,46.01
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,FT,2,1,33.35
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,WW,3,1,53.7
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,BS,4,1,37.78
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,FN,0,0,21.74
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,MW,1,0,14.12
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,FT,2,0,12.36
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,WW,3,0,12.71
FAMAS,26,Commemoration,CS20 Case,424,4,0.0,0.5,BS,4,0,13.63
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,FN,0,1,109.21
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,MW,1,1,17.78
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,FT,2,1,8.16
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,WW,3,1,6.95
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,BS,4,1,6.36
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,FN,0,0,18.66
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,MW,1,0,5.59
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,FT,2,0,2.89
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,WW,3,0,2.14
FAMAS,26,Roll Cage,Gamma 2 Case,425,4,0.0,1.0,BS,4,0,2.02
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,FN,0,1,20.93
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,MW,1,1,6.39
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,FT,2,1,2.72
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,WW,3,1,2.23
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,BS,4,1,2.13
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,FN,0,0,8.13
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,MW,1,0,3.28
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,FT,2,0,1.44
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,WW,3,0,1.26
FAMAS,26,Rapid Eye Movement,Dreams & Nightmares Case,426,3,0.0,1.0,BS,4,0,1.24
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,FN,0,1,34.09
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,MW,1,1,16.96
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,FT,2,1,7.65
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,WW,3,1,8.62
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,BS,4,1,6.72
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,FN,0,0,13.13
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,MW,1,0,6.09
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,FT,2,0,4.02
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,WW,3,0,3.93
FAMAS,26,Eye of Athena,Horizon Case,427,3,0.0,0.7,BS,4,0,4.15
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,FN,0,1,20.75
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,MW,1,1,12.37
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,FT,2,1,7.04
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,WW,3,1,7.13
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,BS,4,1,6.86
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,FN,0,0,8.19
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,MW,1,0,5.0
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,FT,2,0,3.36
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,WW,3,0,3.06
FAMAS,26,Mecha Industries,Glove Case,23,3,0.0,0.5,BS,4,0,3.01
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,FN,0,1,41.53
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,MW,1,1,13.5
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,FT,2,1,5.65
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,WW,3,1,5.41
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,BS,4,1,4.89
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,FN,0,0,12.49
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,MW,1,0,5.0
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,FT,2,0,2.61
FAMAS,26,Djinn,Chroma 2 Case,428,3,0.0,1.0,WW,3,0,2.24
